Class or Package Name, Initialization Kind, Reasons
io.netty.resolver.dns.DnsNameResolver, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.dns.DnsNameResolver'
io.netty.resolver.dns.DnsNameResolverBuilder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.dns.DnsNameResolverBuilder'
io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder'
io.netty.resolver.dns.ResolvConf$ResolvConfLazy, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.dns.ResolvConf$ResolvConfLazy'
io.netty.util.AbstractReferenceCounted, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.AbstractReferenceCounted' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'AbstractReferenceCounted.class'
io.netty.util.NetUtilSubstitutions, BUILD_TIME, substitutions are always initialized
io.netty.util.NetUtilSubstitutions$NetUtilLocalhost4LazyHolder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhost4LazyHolder'
io.netty.util.NetUtilSubstitutions$NetUtilLocalhost6LazyHolder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhost6LazyHolder'
io.netty.util.NetUtilSubstitutions$NetUtilLocalhostLazyHolder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhostLazyHolder'
io.netty.util.NetUtilSubstitutions$NetUtilNetworkInterfacesLazyHolder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.NetUtilSubstitutions$NetUtilNetworkInterfacesLazyHolder'
io.netty.util.concurrent.GlobalEventExecutor, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.concurrent.GlobalEventExecutor'
io.netty.util.concurrent.ImmediateEventExecutor, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.concurrent.ImmediateEventExecutor'
io.netty.util.concurrent.ScheduledFutureTask, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.concurrent.ScheduledFutureTask'
io.netty.util.internal.PlatformDependent, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'PlatformDependent.class'
io.netty.util.internal.PlatformDependent0, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'PlatformDependent0.class'
io.netty.util.internal.ThreadLocalRandom, RUN_TIME, from 'META-INF/native-image/io.netty/netty-common/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/modified-io.netty.netty-common-4.1.135.Final.jar' with 'io.netty.util.internal.ThreadLocalRandom'
io.netty.util.internal.svm.CleanerJava6Substitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.PlatformDependent0Substitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.PlatformDependentSubstitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.UnsafeRefArrayAccessSubstitution, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.EmptyByteBufStub, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'EmptyByteBufStub.class'
io.quarkus.netty.runtime.graal.Alias_PemReader, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Holder_io_netty_util_concurrent_ScheduledFutureTask, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Holder_io_netty_util_concurrent_ScheduledFutureTask.class'
io.quarkus.netty.runtime.graal.Target_SslContext, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_SslHandler, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_bootstrap_AbstractBootstrap, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_buffer_EmptyByteBuf, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_channel_ChannelHandlerMask, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_codec_compression_ZlibCodecFactory, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_codec_compression_ZstdConstants, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_codec_compression_ZstdEncoder, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_codec_http2_DelegatingDecompressorFrameListener, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_codec_http_HttpContentDecompressor, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkAlpnApplicationProtocolNegotiator, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkAlpnApplicationProtocolNegotiator_AlpnWrapper, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkAlpnSslEngine, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkDefaultApplicationProtocolNegotiator, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkSslClientContext, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkSslContext, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkSslServerContext, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_OpenSsl, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_ResumptionController, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_SslContext, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_SslHandler$SslEngineType, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_SslProvider, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_util_OpenJdkSelfSignedCertGenerator, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_util_SelfSignedCertificate, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_util_concurrent_AbstractScheduledEventExecutor, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_util_internal_NativeLibraryLoader, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_util_internal_logging_InternalLoggerFactory, BUILD_TIME, substitutions are always initialized
io.quarkus.netty.runtime.graal.Target_io_netty_util_internal_shaded_org_jctools_util_UnsafeRefArrayAccess, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.ExecutorRecorder, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ExecutorRecorder.class'
io.quarkus.runtime.configuration.RuntimeConfigBuilder$UuidConfigSource$Holder, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'RuntimeConfigBuilder$UuidConfigSource$Holder.class'
io.quarkus.runtime.configuration.Substitutions$Target_ConfigMappingClass, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.configuration.Substitutions$Target_ConfigMappingInterface, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.configuration.Substitutions$Target_ConfigMappingLoader, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.configuration.Substitutions$Target_SystemPropertiesSupport_post_21, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.generated.Target_org_jboss_logging_Logger, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.generated.Target_org_jboss_logmanager_Logger, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.generated.Target_org_jboss_logmanager_LoggerNode, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.ClassDefinerSubstitutions$Target_io_smallrye_common_classloader_ClassDefiner, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.InetRunTime, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'InetRunTime.class'
io.quarkus.runtime.graal.QuarkusSubstitution, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_bootstrap_logging_InitialConfigurator, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_runtime_configuration_QuarkusConfigFactory, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_runtime_graal_GraalVM, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_runtime_graal_GraalVM_Distribution, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_runtime_graal_GraalVM_Version, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_quarkus_runtime_graal_GraalVM_VersionParseHelper, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_smallrye_common_net_CidrAddress, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_smallrye_common_net_Inet, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_io_smallrye_config_SmallRyeConfigProviderResolver, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_Color, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_GraphicsEnvironment, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_Toolkit, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_geom_AffineTransform, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_geom_Path2D, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_awt_image_Kernel, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_java_util_logging_Logger, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_javax_imageio_ImageIO, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_javax_imageio_spi_IIORegistry, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_javax_imageio_spi_ServiceRegistry, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_javax_management_JMX, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_javax_net_ssl_SSLContext, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_org_jboss_logmanager_LogManager, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_org_jboss_logmanager_LoggerNode, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_org_slf4j_LoggerFactory, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_org_wildfly_common_net_CidrAddress, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_org_wildfly_common_net_Inet, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_sun_awt_FontConfiguration, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_sun_font_FontManagerNativeLibrary, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.Target_sun_security_jca_JCAUtil, BUILD_TIME, substitutions are always initialized
io.quarkus.runtime.graal.TimingReplacement, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.TargetResolverProvider, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_DefaultSslContextFactory, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_URLClassPath$FileLoader, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_URLClassPath$Loader, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_io_vertx_core_eventbus_impl_clustered_ClusteredEventBusClusteredEventBus, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_io_vertx_core_impl_VertxBuilder, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_io_vertx_core_net_OpenSSLEngineOptions, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_io_vertx_core_spi_tls_DefaultJDKCipherSuite, BUILD_TIME, substitutions are always initialized
io.quarkus.vertx.core.runtime.graal.Target_jdk_internal_loader_URLClassPath, BUILD_TIME, substitutions are always initialized
io.smallrye.common.net.HostName, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'HostName.class'
io.smallrye.common.net.Substitutions$NativeInfo, BUILD_TIME, classes annotated with CContext are always initialized at image build time
io.smallrye.common.net.Substitutions$NativeInfoDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
io.smallrye.common.net.Substitutions$Target_io_smallrye_common_net_GetHostInfoAction, BUILD_TIME, substitutions are always initialized
io.smallrye.common.os.Process, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Process.class'
io.smallrye.common.ref.References$ReaperThread, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'References$ReaperThread.class'
io.vertx.core.buffer.impl.PartialPooledByteBufAllocator, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'PartialPooledByteBufAllocator.class'
io.vertx.core.buffer.impl.VertxByteBufAllocator, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'VertxByteBufAllocator.class'
io.vertx.core.eventbus.impl.clustered.ClusteredEventBus, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ClusteredEventBus.class'
io.vertx.core.http.impl.Http1xServerResponse, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Http1xServerResponse.class'
io.vertx.core.http.impl.VertxHttp2ClientUpgradeCodec, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'VertxHttp2ClientUpgradeCodec.class'
io.vertx.core.parsetools.impl.RecordParserImpl, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'RecordParserImpl.class'
io.vertx.ext.auth.impl.jose.JWT, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'JWT.class'
io.vertx.ext.web.handler.sockjs.impl.XhrTransport, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'XhrTransport.class'
java.awt.font.JavaAWTFontAccessImpl, BUILD_TIME, Required for sun.text.bidi.BidiBase.NumericShapings
java.awt.font.NumericShaper, BUILD_TIME, Required for sun.text.bidi.BidiBase.NumericShapings
java.awt.font.TextAttribute, BUILD_TIME, Required for sun.text.bidi.BidiBase.NumericShapings
java.io, BUILD_TIME, Core JDK classes are initialized at build time
java.io.Console, RUN_TIME, for JDK native code support via JNI
java.io.DeleteOnExitHook, RUN_TIME, for JDK native code support via JNI
java.io.File$TempDirectory, RUN_TIME, for JDK native code support via JNI
java.io.FilePermission, RUN_TIME, for JDK native code support via JNI
java.io.ObjectInputFilter$Config, RUN_TIME, Field filter have to be initialized at runtime
java.io.RandomAccessFile, RUN_TIME, for JDK native code support via JNI
java.io.Serializable[], BUILD_TIME, arrays are initialized at build time
java.lang, BUILD_TIME, Core JDK classes are initialized at build time
java.lang.ApplicationShutdownHooks, RUN_TIME, for JDK native code support via JNI
java.lang.Boolean[], BUILD_TIME, arrays are initialized at build time
java.lang.Byte[], BUILD_TIME, arrays are initialized at build time
java.lang.CharSequence[], BUILD_TIME, arrays are initialized at build time
java.lang.Character[], BUILD_TIME, arrays are initialized at build time
java.lang.Cloneable[], BUILD_TIME, arrays are initialized at build time
java.lang.Comparable[], BUILD_TIME, arrays are initialized at build time
java.lang.Double[], BUILD_TIME, arrays are initialized at build time
java.lang.Enum, BUILD_TIME, super type of com.oracle.svm.core.jvmti.headers.JvmtiError and super type of com.oracle.svm.core.jvmti.headers.JvmtiEvent and super type of com.oracle.svm.core.jni.headers.JNIObjectRefType and super type of com.oracle.svm.core.jvmti.headers.JvmtiPhase and super type of com.oracle.svm.core.jvmti.headers.JvmtiThreadState and super type of com.oracle.svm.core.posix.headers.Signal$SignalEnum and super type of com.oracle.svm.core.posix.headers.Signal$LinuxSignalEnum and super type of com.oracle.svm.core.posix.headers.Time$TimerTypeEnum
java.lang.Exception, BUILD_TIME, super type of org.ietf.jgss.GSSException
java.lang.Float[], BUILD_TIME, arrays are initialized at build time
java.lang.Integer[], BUILD_TIME, arrays are initialized at build time
java.lang.Long[], BUILD_TIME, arrays are initialized at build time
java.lang.Math$RandomNumberGeneratorHolder, RUN_TIME, Contains random seeds
java.lang.Number[], BUILD_TIME, arrays are initialized at build time
java.lang.Object, BUILD_TIME, super type of sun.security.util.UntrustedCertificates and super type of java.util.Dictionary and super type of java.security.Provider$Service and super type of javax.security.auth.kerberos.KeyTab and super type of jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent and super type of jdk.xml.internal.JdkXmlUtils and super type of java.text.AttributedCharacterIterator$Attribute and super type of java.awt.font.NumericShaper and super type of java.awt.font.JavaAWTFontAccessImpl and super type of org.ietf.jgss.Oid and others
java.lang.Object[], BUILD_TIME, arrays are initialized at build time
java.lang.ProcessEnvironment, RUN_TIME, for JDK native code support via JNI
java.lang.ProcessHandleImpl, RUN_TIME, for JDK native code support via JNI
java.lang.ProcessHandleImpl$Info, RUN_TIME, for JDK native code support via JNI
java.lang.ProcessImpl, RUN_TIME, for JDK native code support via JNI
java.lang.ScopedValue, BUILD_TIME, from feature com.oracle.svm.hosted.thread.HostedJavaThreadsFeature.duringSetup with 'java.lang.ScopedValue'
java.lang.ScopedValue$Cache, BUILD_TIME, from feature com.oracle.svm.hosted.thread.HostedJavaThreadsFeature.duringSetup with 'java.lang.ScopedValue$Cache'
java.lang.Short[], BUILD_TIME, arrays are initialized at build time
java.lang.StrictMath$RandomNumberGeneratorHolder, RUN_TIME, Contains random seeds
java.lang.String[], BUILD_TIME, arrays are initialized at build time
java.lang.System$Logger, BUILD_TIME, super type of com.sun.jmx.remote.util.ClassLogger
java.lang.Terminator, RUN_TIME, for JDK native code support via JNI
java.lang.Throwable, BUILD_TIME, super type of java.lang.Exception
java.lang.constant.Constable[], BUILD_TIME, arrays are initialized at build time
java.lang.constant.ConstantDesc[], BUILD_TIME, arrays are initialized at build time
java.lang.reflect.AnnotatedElement, BUILD_TIME, super type of com.oracle.svm.core.hub.DynamicHub and super type of java.lang.reflect.GenericDeclaration
java.lang.reflect.Type, BUILD_TIME, super type of com.oracle.svm.core.hub.DynamicHub
java.math, BUILD_TIME, Core JDK classes are initialized at build time
java.net, BUILD_TIME, Core JDK classes are initialized at build time
java.net.DatagramPacket, RUN_TIME, for JDK native code support via JNI
java.net.Inet4Address, RUN_TIME, for JDK native code support via JNI
java.net.Inet6Address, RUN_TIME, for JDK native code support via JNI
java.net.InetAddress, RUN_TIME, for JDK native code support via JNI
java.net.NetworkInterface, RUN_TIME, for JDK native code support via JNI
java.nio, BUILD_TIME, Core JDK classes are initialized at build time
java.nio.MappedMemoryUtils, RUN_TIME, for JDK native code support via JNI
java.nio.file.Files$FileTypeDetectors, RUN_TIME, for JDK native code support via JNI
java.nio.file.TempFileHelper, RUN_TIME, for JDK native code support via JNI
java.security, BUILD_TIME, Core JDK classes are initialized at build time
java.security.Provider, BUILD_TIME, super type of org.jcp.xml.dsig.internal.dom.XMLDSigRI
java.security.Provider$Service, BUILD_TIME, super type of org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService
java.text, BUILD_TIME, Core JDK classes are initialized at build time
java.text.AttributedCharacterIterator$Attribute, BUILD_TIME, super type of java.awt.font.TextAttribute
java.time, BUILD_TIME, Core JDK classes are initialized at build time
java.time.chrono.HijrahChronology, RUN_TIME, Reads java.home in class initializer.
java.util, BUILD_TIME, Core JDK classes are initialized at build time
java.util.AbstractMap, BUILD_TIME, super type of java.util.WeakHashMap
java.util.Dictionary, BUILD_TIME, super type of java.util.Hashtable
java.util.Hashtable, BUILD_TIME, super type of java.util.Properties
java.util.Map, BUILD_TIME, super type of java.util.Hashtable and super type of java.util.AbstractMap and super type of java.util.WeakHashMap
java.util.Properties, BUILD_TIME, super type of java.security.Provider
java.util.UUID$Holder, RUN_TIME, for substitutions
java.util.WeakHashMap, BUILD_TIME, super type of com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings
java.util.concurrent.ForkJoinWorkerThread$InnocuousForkJoinWorkerThread, RUN_TIME, innocuousThreadGroup must be initialized at run time
java.util.concurrent.SubmissionPublisher, RUN_TIME, Executor service must be recomputed
java.util.concurrent.ThreadLocalRandom$ThreadLocalRandomProxy, RUN_TIME, for JDK native code support via JNI
java.util.logging.ConsoleHandler, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ConsoleHandler.class'
java.util.prefs.FileSystemPreferences, RUN_TIME, for JDK native code support via JNI
java.util.zip.Adler32, RUN_TIME, for JDK native code support via JNI
java.util.zip.CRC32, RUN_TIME, for JDK native code support via JNI
java.util.zip.Deflater, RUN_TIME, for JDK native code support via JNI
java.util.zip.Inflater, RUN_TIME, for JDK native code support via JNI
javax.annotation.processing, BUILD_TIME, Core JDK classes are initialized at build time
javax.crypto, BUILD_TIME, Core JDK classes are initialized at build time
javax.lang.model, BUILD_TIME, Core JDK classes are initialized at build time
javax.management, BUILD_TIME, Core JDK classes are initialized at build time
javax.naming, BUILD_TIME, Core JDK classes are initialized at build time
javax.net, BUILD_TIME, Core JDK classes are initialized at build time
javax.net.ssl.SSLContext, RUN_TIME, for JDK native code support via JNI
javax.security.auth, BUILD_TIME, Core JDK classes are initialized at build time
javax.security.auth.kerberos.KeyTab, BUILD_TIME, Force initialization of sun.security.krb5.KerberosSecrets.javaxSecurityAuthKerberosAccess
javax.security.cert, BUILD_TIME, Core JDK classes are initialized at build time
javax.security.sasl, BUILD_TIME, Core JDK classes are initialized at build time
javax.tools, BUILD_TIME, Core JDK classes are initialized at build time
javax.xml, BUILD_TIME, Core JDK classes are initialized at build time
jdk.graal.compiler, BUILD_TIME, Native Image classes are always initialized at build time
jdk.internal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.foreign.SystemLookup$WindowsFallbackSymbols, RUN_TIME, Does not work on non-Windows modular images
jdk.internal.foreign.abi.fallback.FFIABI, RUN_TIME, Fails build-time initialization
jdk.internal.foreign.abi.fallback.FFIType, RUN_TIME, Fails build-time initialization
jdk.internal.foreign.abi.fallback.FallbackLinker$1Holder, RUN_TIME, Fails build-time initialization
jdk.internal.foreign.abi.fallback.FallbackLinker$2Holder, RUN_TIME, Fails build-time initialization
jdk.internal.foreign.abi.fallback.LibFallback$NativeConstants, RUN_TIME, Fails build-time initialization
jdk.internal.jimage, RUN_TIME, Pulls in direct byte buffers
jdk.internal.loader.NativeLibraries$LibraryPaths, RUN_TIME, for JDK native code support via JNI
jdk.internal.logger.LoggerFinderLoader, RUN_TIME, Contains a static field with a FilePermission value
jdk.internal.markdown.MarkdownTransformer, RUN_TIME, Contains a static field with a DocTreeScanner which is initialized at run time
jdk.internal.misc.InnocuousThread, RUN_TIME, Contains a thread group INNOCUOUSTHREADGROUP.
jdk.internal.net.http, RUN_TIME, for reading properties at run time
jdk.internal.net.http.websocket.OpeningHandshake, RUN_TIME, contains a SecureRandom reference
jdk.internal.util.StaticProperty, RUN_TIME, Contains run time specific values.
jdk.jfr, BUILD_TIME, Needed for Native Image substitutions
jdk.jfr.snippets.Snippets$HTTPGetRequest, RUN_TIME, Fails build-time initialization
jdk.jfr.snippets.Snippets$HTTPPostRequest, RUN_TIME, Fails build-time initialization
jdk.jfr.snippets.Snippets$HelloWorld, RUN_TIME, Fails build-time initialization
jdk.jfr.snippets.Snippets$TransactionBlocked, RUN_TIME, Fails build-time initialization
jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent, BUILD_TIME, Ends up in the image heap with -H:Preserve=all
jdk.net, BUILD_TIME, Core JDK classes are initialized at build time
jdk.net.ExtendedSocketOptions, RUN_TIME, for JDK native code support via JNI
jdk.net.ExtendedSocketOptions$PlatformSocketOptions, RUN_TIME, for JDK native code support via JNI
jdk.nio, BUILD_TIME, Core JDK classes are initialized at build time
jdk.vm.ci, BUILD_TIME, Native Image classes are always initialized at build time
jdk.xml, BUILD_TIME, Core JDK classes are initialized at build time
jdk.xml.internal.JdkXmlUtils, BUILD_TIME, Core JDK classes are initialized at build time
long, BUILD_TIME, primitive types are initialized at build time
long[], BUILD_TIME, arrays are initialized at build time
org.graalvm.collections, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.home, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.jniutils, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativebridge, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Isolate, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
org.graalvm.nativeimage.IsolateThread, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
