Class Name, Initialization Kind, Reason for Initialization
jdk.internal.util.Exceptions$NonSocketInfo, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Exceptions$SensitiveInfo, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Exceptions$SensitiveInfo[], BUILD_TIME, arrays are initialized at build time
jdk.internal.util.Exceptions$SocketInfo, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.HexDigits, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ImmutableBitSetPredicate, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ImmutableBitSetPredicate$SmallImmutableBitSetPredicate, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ModifiedUtf, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.OperatingSystem, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.OperatingSystem[], BUILD_TIME, arrays are initialized at build time
jdk.internal.util.Preconditions, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Preconditions$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Preconditions$2, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Preconditions$3, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.Preconditions$4, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ReferenceKey, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ReferencedKeyMap, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.ReferencedKeyMap$$Lambda/0x0000000038375360, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.util.ReferencedKeyMap$$Lambda/0x00000000383755b0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.util.ReferencedKeyMap$$Lambda/0x00000000383757f8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.util.ReferencedKeyMap$$Lambda/0x0000000038375a50, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.util.ReferencedKeySet, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.SoftReferenceKey, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.StrongReferenceKey, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.WeakReferenceKey, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.random.RandomSupport, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.random.RandomSupport$AbstractSpliteratorGenerator, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.random.RandomSupport$AbstractSplittableGenerator, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.regex.Grapheme, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.util.regex.IndicConjunctBreak, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.Continuation, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.Continuation$$Lambda/0x00000000384d3648, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.vm.Continuation$$Lambda/0x00000000384d3890, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.vm.Continuation$$Lambda/0x00000000384d3ad8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.internal.vm.Continuation$Pinned, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.Continuation$Pinned[], BUILD_TIME, arrays are initialized at build time
jdk.internal.vm.ContinuationScope, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ContinuationSupport, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ScopedValueContainer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ScopedValueContainer$BindingsSnapshot, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.SharedThreadContainer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.StackableScope, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ThreadContainer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ThreadContainers, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ThreadContainers$RootContainer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.ThreadContainers$RootContainer$TrackingRootContainer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.annotation.Contended, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.annotation.Contended[], BUILD_TIME, arrays are initialized at build time
jdk.internal.vm.annotation.ForceInline, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.annotation.ForceInline[], BUILD_TIME, arrays are initialized at build time
jdk.internal.vm.annotation.IntrinsicCandidate, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.vm.annotation.IntrinsicCandidate[], BUILD_TIME, arrays are initialized at build time
jdk.management.jfr.FlightRecorderMXBean, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent, BUILD_TIME, Ends up in the image heap with -H:Preserve=all
jdk.net.ExtendedSocketOptions$2, BUILD_TIME, Core JDK classes are initialized at build time
jdk.net.ExtendedSocketOptions$ExtSocketOption, BUILD_TIME, Core JDK classes are initialized at build time
jdk.net.UnixDomainPrincipal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ByteArrayChannel, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipCoder, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipCoder$UTF8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipConstants, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipDirectoryStream, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipDirectoryStream$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileAttributeView, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileAttributes, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000036602670, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038455440, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x00000000384556b0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038455920, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038455ba8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038455e30, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x00000000384562c8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038456508, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$Lambda/0x0000000038456758, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.nio.zipfs.ZipFileSystem$$TypeSwitch/0x00000000384560b8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$2, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$DeflatingEntryOutputStream, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$END, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$Entry, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$EntryInputStream, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$EntryOutputChannel, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$EntryOutputStream, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$EntryOutputStreamCRC32, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$EntryOutputStreamDef, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$FileRolloverOutputStream, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$IndexNode, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$IndexNode[], BUILD_TIME, arrays are initialized at build time
jdk.nio.zipfs.ZipFileSystem$ParentLookup, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$PosixEntry, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$ZipAccessMode, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipFileSystem$ZipAccessMode[], BUILD_TIME, arrays are initialized at build time
jdk.nio.zipfs.ZipFileSystemProvider, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipPath, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipPath$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipPath$2, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipPosixFileAttributeView, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipUtils, BUILD_TIME, Core JDK classes are initialized at build time
jdk.nio.zipfs.ZipUtils$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.proxy1.$Proxy0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy126, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy14, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy67, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy70, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy73, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy1.$Proxy99, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy108, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy41, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy42, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy43, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy44, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy46, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy2.$Proxy9, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy102, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy104, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy110, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy111, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy112, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy114, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy115, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy116, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy117, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy118, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy119, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy120, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy121, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy122, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy123, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy125, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy72, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy74, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy75, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy78, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy80, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy81, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy84, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy85, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy86, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy88, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.proxy4.$Proxy98, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
jdk.vm.ci.amd64.AMD64, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.amd64.AMD64$1, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.amd64.AMD64$CPUFeature, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.amd64.AMD64$CPUFeature[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.amd64.AMD64Kind, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.amd64.AMD64Kind[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.code.Architecture, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.code.CPUFeatureName, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.code.CPUFeatureName[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.code.TargetDescription, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.code.ValueKindFactory, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.Constant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.DeoptimizationAction, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.DeoptimizationAction[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.meta.DeoptimizationReason, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.DeoptimizationReason[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.meta.JavaConstant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.JavaConstant$1, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.JavaKind, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.JavaKind$FormatWithToString, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.JavaKind[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.meta.JavaValue, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.MetaUtil, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.NullConstant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.PlatformKind, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.PlatformKind[], BUILD_TIME, arrays are initialized at build time
jdk.vm.ci.meta.PrimitiveConstant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.PrimitiveConstant$1, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.SerializableConstant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.VMConstant, BUILD_TIME, Native Image classes are always initialized at build time
jdk.vm.ci.meta.ValueKind, BUILD_TIME, Native Image classes are always initialized at build time
jdk.xml.internal.JdkXmlUtils, BUILD_TIME, Core JDK classes are initialized at build time
long, BUILD_TIME, primitive types are initialized at build time
long[], BUILD_TIME, arrays are initialized at build time
long[][], BUILD_TIME, arrays are initialized at build time
org.crac.Core, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.crac.Resource, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.Config, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.ConfigProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.ConfigValue, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.inject.ConfigProperties, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.inject.ConfigProperties[], BUILD_TIME, arrays are initialized at build time
org.eclipse.microprofile.config.inject.ConfigProperty, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.inject.ConfigProperty[], BUILD_TIME, arrays are initialized at build time
org.eclipse.microprofile.config.inject.ConfigProperty_ArcAnnotationLiteral, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.spi.ConfigBuilder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.spi.ConfigProviderResolver, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.spi.ConfigSource, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.spi.ConfigSourceProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.config.spi.ConfigSource[], BUILD_TIME, arrays are initialized at build time
org.eclipse.microprofile.config.spi.Converter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.ManagedExecutor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.ThreadContext, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.ThreadContext$Builder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ContextManager, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ContextManager$Builder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ContextManagerExtension, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ContextManagerProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ThreadContextController, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ThreadContextController[], BUILD_TIME, arrays are initialized at build time
org.eclipse.microprofile.context.spi.ThreadContextProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.microprofile.context.spi.ThreadContextProvider[], BUILD_TIME, arrays are initialized at build time
org.eclipse.microprofile.context.spi.ThreadContextSnapshot, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.parsson.BufferPoolImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.parsson.JsonContext, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.parsson.JsonProviderImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.eclipse.parsson.api.BufferPool, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
org.graalvm.collections.EconomicMap, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$1, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$1$1, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$2, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$3, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$CollisionLink, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicMapImpl$SparseMapIterator, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EconomicSet, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EmptyMap, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.EmptyMap$1, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.Equivalence, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.Equivalence$1, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.Equivalence$2, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.Equivalence$3, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.MapCursor, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.UnmodifiableEconomicMap, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.UnmodifiableEconomicSet, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.collections.UnmodifiableMapCursor, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.CurrentIsolate, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.ImageInfo, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.ImageSingletons, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Isolate, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
org.graalvm.nativeimage.IsolateThread, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
org.graalvm.nativeimage.LogHandler, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.MissingReflectionRegistrationError, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.ObjectHandle, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.ObjectHandles, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.PinnedObject, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform$AMD64, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform$DARWIN, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform$LINUX, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform$LINUX_AMD64, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platform$LINUX_AMD64_BASE, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platforms, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.Platforms[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.ProcessProperties, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.StackValue, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.VMRuntime, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.CContext$Directives, BUILD_TIME, super type of com.oracle.svm.core.c.locale.LocaleDirectives and super type of com.oracle.svm.core.jni.headers.JNIHeaderDirectives and super type of com.oracle.svm.core.jvmti.headers.JvmtiDirectives and super type of com.oracle.svm.core.posix.headers.PosixDirectives and super type of com.oracle.svm.hosted.c.DirectivesExtension and super type of com.oracle.svm.core.container.ContainerLibraryDirectives and super type of com.oracle.svm.core.posix.headers.LibMDependencies and super type of io.smallrye.common.net.Substitutions$NativeInfoDirectives and super type of com.oracle.svm.core.aarch64.AArch64LibCHelperDirectives and super type of com.oracle.svm.core.amd64.AMD64LibCHelperDirectives and others
org.graalvm.nativeimage.c.CHeader, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.CHeader$Header, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.CHeader[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.constant.CEnum, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.constant.CEnum[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.CEntryPoint, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.function.CEntryPoint$ExceptionHandler, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.function.CEntryPointLiteral, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.function.CEntryPoint[], BUILD_TIME, arrays are initialized at build time
org.graalvm.nativeimage.c.function.CFunctionPointer, BUILD_TIME, Native Image classes are always initialized at build time
org.graalvm.nativeimage.c.function.CFunctionPointer[], BUILD_TIME, arrays are initialized at build time
